date,ticker,status,is_buy,size,price,value,commission
2025-10-02,HALKB,Completed,True,3453.0,29.100000381469727,100482.30131721497,0.0
2025-10-02,TRCAS,Completed,True,2826.0,35.287423754019564,99722.25952885929,0.0
2025-10-07,HALKB,Completed,False,-3453.0,25.940000534057617,100482.30131721497,0.0
2025-10-15,GARAN,Completed,False,-759.0,115.53126224769802,99944.15838349106,0.0
2025-10-17,ECILC,Completed,False,-1162.0,110.49643539390664,100281.58295094303,0.0
2025-11-04,ECILC,Completed,True,1161.0,86.10493755010492,99967.83249567181,0.0
2025-11-04,ANHYT,Completed,True,1047.0,95.46359272161254,99950.38157952833,0.0
2025-11-04,HALKB,Completed,True,3684.0,27.100000381469727,99836.40140533447,0.0
2025-11-28,HALKB,Completed,False,-3684.0,34.41999816894531,99836.40140533447,0.0
2025-12-02,ANHYT,Completed,False,-1047.0,89.72457823042188,99950.38157952833,0.0
2025-12-02,HALKB,Completed,True,2552.0,39.880001068115234,101773.76272583008,0.0
2025-12-02,GARAN,Completed,True,728.0,137.15733570615683,99850.54039408217,0.0
2025-12-17,HALKB,Completed,False,-2552.0,34.900001525878906,101773.76272583008,0.0
2026-01-05,ALBRK,Completed,False,-12619.0,7.92420482635498,100118.0873497817,0.0
2026-01-05,TRGYO,Completed,False,-1495.0,70.48999710083008,99914.58023641743,0.0
2026-01-05,HALKB,Completed,True,2594.0,38.540000915527344,99972.76237487793,0.0
2026-01-05,AKSEN,Completed,True,1451.0,68.9000015258789,99973.9022140503,0.0
2026-01-05,VAKBN,Completed,True,3156.0,32.0,100992.0,0.0
2026-01-06,ASELS,Completed,False,-542.0,240.0,100846.1104481339,0.0
2026-01-19,EKGYO,Completed,False,-5602.0,23.07999992370605,100107.7447013855,0.0
2026-01-23,ECILC,Completed,False,-1161.0,119.2146786131966,99967.83249567181,0.0
2026-01-29,TRCAS,Completed,False,-2826.0,45.14381700565984,99722.25952885929,0.0
2026-02-02,SKBNK,Completed,False,-14471.0,8.899999618530273,99994.60779190063,0.0
2026-02-03,AKSEN,Completed,False,-1451.0,73.5999984741211,99973.9022140503,0.0
2026-02-03,GARAN,Completed,False,-728.0,154.65041508192874,99850.54039408217,0.0
2026-02-03,VAKBN,Completed,False,-3156.0,36.29999923706055,100992.0,0.0
2026-02-03,ASELS,Completed,True,333.0,304.25,101315.25,0.0
2026-02-03,ECILC,Completed,True,886.0,113.53312953791392,100590.35277059174,0.0
2026-02-03,SKBNK,Completed,True,11389.0,8.899999618530273,101362.09565544128,0.0
2026-02-03,EKGYO,Completed,True,3993.0,25.239999771118164,100783.31908607483,0.0
2026-02-03,ANHYT,Completed,True,901.0,110.95426101097513,99969.78917088859,0.0
2026-02-03,TUPRS,Completed,True,453.0,222.57275013351895,100825.45581048408,0.0
2026-02-03,GUBRF,Completed,True,206.0,493.5,101661.0,0.0
2026-02-03,AKBNK,Completed,True,1134.0,88.12553903365958,99934.36126416996,0.0
2026-02-16,HALKB,Completed,False,-2594.0,49.59999847412109,99972.76237487793,0.0
2026-02-19,SKBNK,Completed,False,-11389.0,11.40999984741211,101362.09565544128,0.0
2026-03-03,EKGYO,Completed,False,-3993.0,22.459999084472656,100783.31908607483,0.0
2026-03-03,AKBNK,Completed,False,-1134.0,79.21125215283814,99934.36126416996,0.0
2026-03-03,ANHYT,Completed,False,-901.0,104.5153723957396,99969.78917088859,0.0
2026-03-03,SNGYO,Completed,False,-22988.0,4.349999904632568,99997.79780769348,0.0
2026-03-03,TUPRS,Completed,False,-453.0,221.42001852481923,100825.45581048408,0.0
2026-03-03,SKBNK,Completed,True,8928.0,11.199999809265137,99993.59829711914,0.0
2026-03-03,HALKB,Completed,True,2016.0,49.84000015258789,100477.44030761719,0.0
2026-03-03,VAKBN,Completed,True,2539.0,39.380001068115234,99985.82271194458,0.0
2026-03-03,TRCAS,Completed,True,2280.0,45.10567237641639,102840.93301822938,0.0
2026-03-03,AYGAZ,Completed,True,419.0,239.10179213957522,100183.65090648201,0.0
2026-03-03,TRGYO,Completed,True,1307.0,76.47499921562422,99952.82397482086,0.0
2026-03-05,HALKB,Completed,False,-2016.0,42.900001525878906,100477.44030761719,0.0
2026-03-05,VAKBN,Completed,False,-2539.0,35.540000915527344,99985.82271194458,0.0
2026-03-17,TRCAS,Completed,False,-2280.0,39.59381661787404,102840.93301822938,0.0
2026-04-02,TUPRS,Completed,True,394.0,260.0,102440.0,0.0
2026-04-02,AKSEN,Completed,True,1273.0,77.94999694824219,99230.3461151123,0.0
2026-04-02,HALKB,Completed,True,2757.0,35.29999923706055,97322.09789657593,0.0
2026-04-02,ANHYT,Completed,True,892.0,110.9000015258789,98922.80136108398,0.0
2026-04-13,ASELS,Completed,False,-333.0,398.75,101315.25,0.0
2026-04-15,ECILC,Completed,False,-886.0,97.8108939849776,100590.35277059174,0.0
2026-05-05,ANHYT,Completed,False,-892.0,110.4000015258789,98922.80136108398,0.0
2026-05-05,ASELS,Completed,True,231.0,432.75,99965.25,0.0
2026-05-05,ECILC,Completed,True,1213.0,82.82334934597503,100464.72275666772,0.0
2026-05-05,BIMAS,Completed,True,273.0,365.5,99781.5,0.0
2026-05-07,TRGYO,Completed,False,-1307.0,96.89999706340284,99952.82397482086,0.0
2026-05-08,SKBNK,Completed,False,-8928.0,14.34000015258789,99993.59829711914,0.0
2026-05-12,GUBRF,Completed,False,-206.0,611.0,101661.0,0.0
2026-05-22,ASELS,Completed,False,-231.0,370.5,99965.25,0.0
