simulation,sharpe,max_drawdown
596,1.3363419025161443,-0.22644930400792584
597,0.6851164607567671,-0.370634133948044
598,1.6315244154584507,-0.3425630599144588
599,1.2631681329245987,-0.24380744600703408
600,0.8372790154125906,-0.3921928542669486
601,1.5034955352055472,-0.18574524215376564
602,1.0736095109291042,-0.2890319406977431
603,0.9897692634164929,-0.2201216921759307
604,1.6703971761888994,-0.2430721153587242
605,1.6776381992996374,-0.45032604483268446
606,1.6081927430306455,-0.13412364871744809
607,1.6046603155887298,-0.1912152214998335
608,1.199401993528784,-0.2039846969907515
609,1.4071592631018233,-0.19427754450009904
610,0.9207742729878087,-0.27246603715967155
611,1.0220129084076257,-0.3497607058826151
612,1.3331051360307071,-0.1583576388320801
613,1.2728872579031025,-0.2700599262134735
614,1.4148575735325946,-0.18829973563490643
615,1.5045571871402785,-0.24133691579256122
616,1.3933439486019612,-0.3526366693058104
617,1.6775626275573845,-0.18706378456899952
618,1.02458122378513,-0.38660592399086524
619,1.512283584984017,-0.22044909076495955
620,1.9134563248593044,-0.1687341195440215
621,1.7075487834632697,-0.2821391854732819
622,0.7493321050614106,-0.21960378635455302
623,0.9062250323107952,-0.3529787478192854
624,0.44862421099760935,-0.5073333387345043
625,1.4628939711427518,-0.2684195765769607
626,1.3253469029812215,-0.22180987188217405
627,1.7053433104740616,-0.1952513946147797
628,1.1561635445324165,-0.2578888684513062
629,1.3335417977741983,-0.24043500347745905
630,1.1823789951790213,-0.25873688147259377
631,1.8263142251510205,-0.12262712592458458
632,1.270058234745737,-0.24803592593426305
633,1.7429386799989417,-0.15234015174580717
634,1.502781535242711,-0.22731595795958226
635,1.7639565569371516,-0.19869443473539083
636,1.2210205671044274,-0.18931387551293932
637,0.8845695223534737,-0.34788272444834667
638,1.0891178551678884,-0.284824792780891
639,1.2701460511307532,-0.2270851968862011
640,0.862146010652103,-0.2712380145303329
641,2.0622882053702893,-0.14603859446456524
642,1.9880571195223207,-0.18180646366209208
643,1.7778218013585843,-0.3343114590750106
644,0.7318411412162067,-0.4031452093358133
645,1.429195841954642,-0.26981774766140587
646,0.5642576688240292,-0.369103269110454
647,1.3699470713817379,-0.22974913148419018
648,1.718218425978752,-0.1877503099851563
649,1.4791560227309681,-0.20866500452835968
650,1.3076865996680869,-0.30332200591268665
651,1.163671914684843,-0.35911239824270913
652,2.3229372558579926,-0.0800059692876347
653,1.4120458161016476,-0.21251814827388316
654,1.3401390917478164,-0.4108528085516987
655,1.270467681611944,-0.19595870903622903
656,1.8546599432656705,-0.18180646366209208
657,1.1230491028890603,-0.21589691322697413
658,1.9380934338109557,-0.11644625549855314
659,1.1598063834410621,-0.21361689117039462
660,1.5526367682958762,-0.18180646366209208
661,1.4433740027646926,-0.18180646366209208
662,1.5624904580303836,-0.12262712592458458
663,0.886868728082625,-0.21932958185678852
664,1.2542687732024511,-0.2847069507459389
665,1.8428775258656735,-0.10587581465249407
666,1.4187163947373649,-0.3045374978292448
667,1.9768276163075151,-0.21681178490235997
668,0.6526969242016581,-0.3591349319266739
669,1.4797580700263806,-0.3173283826787382
670,1.8820057359797535,-0.20512243385709183
671,0.6622570519073584,-0.32702591524089464
