factor,signal_date,date,n_stocks,raw_ic,rank_ic
momentum,2024-09-30,2024-10-31,73,-0.12946189852768383,-0.1680241885721338
momentum,2024-10-31,2024-11-30,73,0.03163077738869594,0.0735838578304332
momentum,2024-11-30,2024-12-31,73,-0.20941667907203163,-0.15784277428113047
momentum,2024-12-31,2025-01-31,73,0.23174514575639443,0.38030960995215257
momentum,2025-01-31,2025-02-28,73,0.19152425106382087,0.21846846846846849
momentum,2025-02-28,2025-03-31,73,-0.13261308224025883,-0.3054424287301
momentum,2025-03-31,2025-04-30,73,0.006697252540397711,-0.010428236455633715
momentum,2025-04-30,2025-05-31,73,-0.03567511315090472,0.13800444279896337
momentum,2025-05-31,2025-06-30,73,0.1708002447611363,0.19866098975688024
momentum,2025-06-30,2025-07-31,73,-0.09123091195217954,-0.146920893496236
momentum,2025-07-31,2025-08-31,73,-0.19168670355974865,-0.26949895100580035
momentum,2025-08-31,2025-09-30,73,0.0756244146168243,0.13655436258175987
momentum,2025-09-30,2025-10-31,73,-0.002754328415659713,0.08098852276934469
momentum,2025-10-31,2025-11-30,73,0.01570602090706452,-0.006386523509811183
momentum,2025-11-30,2025-12-31,73,0.09365359933585955,0.041959767987165254
momentum,2025-12-31,2026-01-31,73,0.24005054851842383,0.18598050104899422
momentum,2026-01-31,2026-02-28,73,0.32264629497051855,0.2749290386276688
momentum,2026-02-28,2026-03-31,73,-0.1454703091630153,-0.22022707639146
momentum,2026-03-31,2026-04-30,73,-0.06790802318811714,0.19718005676909792
momentum,2026-04-30,2026-05-31,73,0.26176808975166715,0.08142046155744788
trend,2004-03-31,2004-04-30,50,0.12147261360068652,0.1765553890995038
trend,2004-04-30,2004-05-31,50,-0.1376049844717589,-0.14110018443135852
trend,2004-05-31,2004-06-30,50,-0.46076603758430673,-0.44917757350309556
trend,2004-06-30,2004-07-31,53,0.08615920652667916,0.044180847470589896
trend,2004-07-31,2004-08-31,53,0.1003140837014996,0.062337360129736424
trend,2004-08-31,2004-09-30,53,0.36503366050984976,0.2525972428735338
trend,2004-09-30,2004-10-31,53,-0.10449603661436177,-0.07688737663828915
trend,2004-10-31,2004-11-30,53,-0.13411603456204912,-0.1542372240066315
trend,2004-11-30,2004-12-31,53,-0.08009959484869288,-0.12724671841928217
trend,2004-12-31,2005-01-31,53,0.021416342498073962,0.3780753715589749
trend,2005-01-31,2005-02-28,53,-0.03321878128489001,0.004196255648805681
trend,2005-02-28,2005-03-31,53,-0.11289970957112712,0.0035492460739481326
trend,2005-03-31,2005-04-30,53,-0.18205858067860656,-0.21618135177684078
trend,2005-04-30,2005-05-31,53,-0.12446801899184859,-0.09082843361967265
trend,2005-05-31,2005-06-30,53,0.02744264070342595,-0.033155858454160976
trend,2005-06-30,2005-07-31,53,0.2331937967880325,0.13943171612601693
trend,2005-07-31,2005-08-31,54,-0.4079439562161211,-0.29834972126981996
trend,2005-08-31,2005-09-30,54,-0.13475382389372148,-0.0774673577745075
trend,2005-09-30,2005-10-31,54,0.17049886368737857,0.16470232703163634
trend,2005-10-31,2005-11-30,54,-0.09794434362932149,-0.2685992779163377
trend,2005-11-30,2005-12-31,55,0.20607344523779175,0.28088055307225046
trend,2005-12-31,2006-01-31,55,0.22662995958957804,0.15506291329722063
trend,2006-01-31,2006-02-28,55,-0.03474957158872438,-0.12140696658250018
trend,2006-02-28,2006-03-31,55,-0.05679400626393165,-0.2641197363427741
trend,2006-03-31,2006-04-30,55,-0.03322433038041695,-0.026580004494432305
trend,2006-04-30,2006-05-31,56,-0.07227803757340998,-0.012697665250974821
trend,2006-05-31,2006-06-30,56,-0.05745804377626735,0.0024630553171006092
trend,2006-06-30,2006-07-31,56,-0.20584093898697473,-0.20333890006730584
trend,2006-07-31,2006-08-31,56,0.061480884527479344,0.0019844670325087784
trend,2006-08-31,2006-09-30,56,-0.05437109868761801,-0.011836349162733484
trend,2006-09-30,2006-10-31,56,0.09781791247412464,0.07861251553746111
trend,2006-10-31,2006-11-30,56,0.04609583347600527,-0.020935970195355178
trend,2006-11-30,2006-12-31,56,-0.32259435643490675,-0.37014880481920953
trend,2006-12-31,2007-01-31,56,0.036089800222732435,0.03817735741505945
trend,2007-01-31,2007-02-28,56,0.009114661705070855,0.003215655552881351
trend,2007-02-28,2007-03-31,57,-0.0843954238056194,-0.034865620682678844
trend,2007-03-31,2007-04-30,57,0.002974546025879029,-0.010644694613742225
trend,2007-04-30,2007-05-31,57,0.004991596857598993,-0.03634773770546126
trend,2007-05-31,2007-06-30,58,0.07137303067252532,0.028603172649680594
trend,2007-06-30,2007-07-31,60,0.1111666450486163,0.05741387070826792
trend,2007-07-31,2007-08-31,60,-0.05923349143040521,-0.07658898869238846
trend,2007-08-31,2007-09-30,60,-0.23405685446784644,-0.22692414335277544
trend,2007-09-30,2007-10-31,60,0.04817469300717536,0.015468515019677897
trend,2007-10-31,2007-11-30,60,0.060709944965277846,0.15674544119577608
trend,2007-11-30,2007-12-31,61,0.20511924671907325,0.16296747088764454
trend,2007-12-31,2008-01-31,62,0.16671846728119719,0.06074162466454033
trend,2008-01-31,2008-02-29,62,0.03935370318903348,-0.03821342783087891
trend,2008-02-29,2008-03-31,62,0.2705793445716715,0.02254390054573015
trend,2008-03-31,2008-04-30,62,-0.0194789693213058,-0.07650171270612965
trend,2008-04-30,2008-05-31,62,0.4045290187680366,0.24209078016284402
trend,2008-05-31,2008-06-30,63,0.33232246181760694,0.09410453451024546
trend,2008-06-30,2008-07-31,63,-0.49382096421507643,-0.35373973884773846
trend,2008-07-31,2008-08-31,63,-0.06660306442087066,-0.3580617348056734
trend,2008-08-31,2008-09-30,63,-0.022262326214663456,0.054423348223022104
trend,2008-09-30,2008-10-31,63,-0.09451718690471307,-0.07931427416682586
trend,2008-10-31,2008-11-30,63,0.005624762868045342,-0.03883946415385802
trend,2008-11-30,2008-12-31,63,-0.3571068986781007,-0.2626685562609405
trend,2008-12-31,2009-01-31,63,0.09011087962293797,0.10930363131844253
trend,2009-01-31,2009-02-28,63,-0.0006671443849393281,-0.06448365441397866
trend,2009-02-28,2009-03-31,63,-0.17935968357557563,-0.19429351758453187
trend,2009-03-31,2009-04-30,63,-0.28414583961405054,-0.31646347294155897
trend,2009-04-30,2009-05-31,63,-0.16631543946362845,-0.19946409640377613
trend,2009-05-31,2009-06-30,63,0.03315822641260134,0.05756246011816161
trend,2009-06-30,2009-07-31,63,-0.14679480204300774,-0.16496225122250063
trend,2009-07-31,2009-08-31,63,-0.12763780740400316,-0.44298671199551404
trend,2009-08-31,2009-09-30,63,0.0050522984412288315,-0.06307395197654751
trend,2009-09-30,2009-10-31,63,-0.16441164317559032,-0.2839834720005582
trend,2009-10-31,2009-11-30,63,0.17177715833398313,0.11057992354518367
trend,2009-11-30,2009-12-31,63,-0.06369015494897977,0.03172640717901467
trend,2009-12-31,2010-01-31,63,-0.06375638356781815,-0.0077606955591653605
trend,2010-01-31,2010-02-28,63,0.13074814826670889,0.12434685373342706
trend,2010-02-28,2010-03-31,63,-0.03893160700696935,-0.20405084628284859
trend,2010-03-31,2010-04-30,63,-0.18359471132287014,-0.06607086156574045
trend,2010-04-30,2010-05-31,63,0.030878582861323344,-0.016043811870769836
trend,2010-05-31,2010-06-30,64,-0.017357609862916075,0.008937271300248247
trend,2010-06-30,2010-07-31,65,0.07310216346258966,0.040218853044049374
trend,2010-07-31,2010-08-31,65,0.09921714558595982,0.08114679255830651
trend,2010-08-31,2010-09-30,65,0.08238005320320474,0.11912482914679261
trend,2010-09-30,2010-10-31,65,0.04855579293164563,0.005339231431633697
trend,2010-10-31,2010-11-30,66,-0.02523847677155314,-0.04201001533616049
trend,2010-11-30,2010-12-31,66,-0.022422415962203505,-0.021872582079331133
trend,2010-12-31,2011-01-31,68,-0.11913464216358996,-0.08531926078628015
trend,2011-01-31,2011-02-28,68,0.26261434175090353,0.24661518890874942
trend,2011-02-28,2011-03-31,69,-0.013909971977692686,0.033555072328933955
trend,2011-03-31,2011-04-30,69,0.08609971084673966,0.22433543989344057
trend,2011-04-30,2011-05-31,69,0.2497642610220848,0.23412092124749204
trend,2011-05-31,2011-06-30,69,0.21204524460987154,0.18207765167848677
trend,2011-06-30,2011-07-31,69,0.3752006574552549,0.29144394946626667
trend,2011-07-31,2011-08-31,69,0.12289655723823309,0.10837607109750026
trend,2011-08-31,2011-09-30,70,-0.09314097307114116,-0.03998427235862491
trend,2011-09-30,2011-10-31,70,-0.21132626581563693,-0.21017149296306126
trend,2011-10-31,2011-11-30,70,0.20735232481234253,0.2428410133270138
trend,2011-11-30,2011-12-31,70,0.5077148734416468,0.33327213876081707
trend,2011-12-31,2012-01-31,70,-0.3963204672339855,-0.36478569911248726
trend,2012-01-31,2012-02-29,70,-0.37084125849775146,-0.3688828409763791
trend,2012-02-29,2012-03-31,70,-0.19451735721042634,-0.2693544156050767
trend,2012-03-31,2012-04-30,70,0.24419616609991326,0.2498205987778136
trend,2012-04-30,2012-05-31,70,0.04377383734904393,0.06487357757614362
trend,2012-05-31,2012-06-30,71,-0.35241460770947064,-0.2780127540245338
trend,2012-06-30,2012-07-31,71,-0.30039059543226365,-0.07042774837565971
trend,2012-07-31,2012-08-31,71,0.10312161297290462,0.11225211687030787
trend,2012-08-31,2012-09-30,71,-0.004568642191014168,0.014666154891667045
trend,2012-09-30,2012-10-31,71,0.08000652197696054,0.1485502717312812
trend,2012-10-31,2012-11-30,71,-0.0672187807675129,-0.1050379884675591
trend,2012-11-30,2012-12-31,71,0.04607183453160758,0.0020470490669921614
trend,2012-12-31,2013-01-31,71,-0.12733766649541126,-0.10011328405618072
trend,2013-01-31,2013-02-28,71,0.32519440996468507,0.30810418764552244
trend,2013-02-28,2013-03-31,71,0.29308193737318305,0.2728890296233462
trend,2013-03-31,2013-04-30,71,0.2974021267254416,0.2185812147189089
trend,2013-04-30,2013-05-31,71,-0.04314248603521537,-0.004110877224697373
trend,2013-05-31,2013-06-30,71,0.24957068714846536,0.2403436953737354
trend,2013-06-30,2013-07-31,71,0.06952848522599789,0.05500370391224894
trend,2013-07-31,2013-08-31,73,-0.16688256157944426,-0.08649791164475042
trend,2013-08-31,2013-09-30,73,0.07955604150341385,0.08657514192300465
trend,2013-09-30,2013-10-31,73,-0.18496112024678643,-0.20969726895758675
trend,2013-10-31,2013-11-30,73,0.19842798089320374,0.2684699640359322
trend,2013-11-30,2013-12-31,73,0.21242684156058364,0.25516883935201373
trend,2013-12-31,2014-01-31,73,-0.00010392855800674697,-0.00033981322431866234
trend,2014-01-31,2014-02-28,73,-0.21973984760782453,-0.0904660586107167
trend,2014-02-28,2014-03-31,73,-0.15732384225466414,-0.05416931716752494
trend,2014-03-31,2014-04-30,73,-0.328155274354607,-0.23837327257676888
trend,2014-04-30,2014-05-31,73,-0.060836579307757245,-0.0029483504699064633
trend,2014-05-31,2014-06-30,73,0.12586064569748273,0.11669910760467467
trend,2014-06-30,2014-07-31,73,0.10693022750458366,0.1349645209438598
trend,2014-07-31,2014-08-31,73,-0.17891685793993195,-0.022661319540842526
trend,2014-08-31,2014-09-30,73,0.39314180591054787,0.3641583153754725
trend,2014-09-30,2014-10-31,73,0.19064583560246526,0.08441879916527524
trend,2014-10-31,2014-11-30,73,-0.2900480990836315,-0.17499305913840135
trend,2014-11-30,2014-12-31,73,0.21224328513706767,0.2423260612174052
trend,2014-12-31,2015-01-31,73,-0.04395018890874246,0.1218469896712005
trend,2015-01-31,2015-02-28,73,0.21220879113276944,0.17667659226571134
trend,2015-02-28,2015-03-31,73,0.2720435537123516,0.4328514800208752
trend,2015-03-31,2015-04-30,73,-0.1900851203500587,-0.12846938316983422
trend,2015-04-30,2015-05-31,73,0.1837704604685961,0.17209460240342386
trend,2015-05-31,2015-06-30,73,0.4176071225251152,0.4521135452020982
trend,2015-06-30,2015-07-31,73,0.32050517790276933,0.2731171517143359
trend,2015-07-31,2015-08-31,73,-0.14069205254380376,-0.02199870415412579
trend,2015-08-31,2015-09-30,73,-0.14116811495574338,-0.023064936692554605
trend,2015-09-30,2015-10-31,73,-0.0013453678283857323,0.025640234495526073
trend,2015-10-31,2015-11-30,73,0.0738836253319265,0.06053547050053787
trend,2015-11-30,2015-12-31,73,-0.10506427408996369,-0.10095338007335145
trend,2015-12-31,2016-01-31,73,0.06580018888608127,0.09725168349525755
trend,2016-01-31,2016-02-29,73,0.06501571189679002,0.08512804689910522
trend,2016-02-29,2016-03-31,73,-0.08638384128610883,-0.036777637239436105
trend,2016-03-31,2016-04-30,73,-0.11195028333271544,-0.12267156201433971
trend,2016-04-30,2016-05-31,73,0.13866079509969628,0.2052049426900946
trend,2016-05-31,2016-06-30,73,0.24753029472999574,0.3115074008746934
trend,2016-06-30,2016-07-31,73,0.10840405584063904,0.22295926632208898
trend,2016-07-31,2016-08-31,73,-0.2419144528116768,-0.20477299723863449
trend,2016-08-31,2016-09-30,73,-0.11167869519003587,-0.11638113900511153
trend,2016-09-30,2016-10-31,73,-0.28120636638287794,-0.2977932385720339
trend,2016-10-31,2016-11-30,73,0.25815440420781977,0.23574783836810106
trend,2016-11-30,2016-12-31,73,0.23682476684323903,0.11744197706428171
trend,2016-12-31,2017-01-31,73,0.18691936990209845,-0.027366618588209084
trend,2017-01-31,2017-02-28,73,0.2849454403496025,0.2629804768866755
trend,2017-02-28,2017-03-31,73,0.17790954119300353,0.2277723356566557
trend,2017-03-31,2017-04-30,73,0.10278235882624298,0.15153455151746215
trend,2017-04-30,2017-05-31,73,0.04831111471542314,-0.029820352823022343
trend,2017-05-31,2017-06-30,73,-0.2097437509322744,-0.25304094966313057
trend,2017-06-30,2017-07-31,73,-0.25600362999930387,-0.3081266197704554
trend,2017-07-31,2017-08-31,73,0.3806714287693447,0.20893496235961995
trend,2017-08-31,2017-09-30,73,-0.0691892023119782,0.1647537948907812
trend,2017-09-30,2017-10-31,73,0.5157184937189163,0.31300377178960676
trend,2017-10-31,2017-11-30,73,-0.002454141413885477,0.1955757126990004
trend,2017-11-30,2017-12-31,73,-0.10810730614522591,-0.06173639392817476
trend,2017-12-31,2018-01-31,73,-0.17594707708787047,-0.21905467110946567
trend,2018-01-31,2018-02-28,73,0.3552045707211873,0.28315348601272705
trend,2018-02-28,2018-03-31,73,-0.1587491079171085,-0.057170183882512667
trend,2018-03-31,2018-04-30,73,-0.09656159185508313,-0.12347278785634952
trend,2018-04-30,2018-05-31,73,0.15558630564196915,0.15272121436505
trend,2018-05-31,2018-06-30,73,-0.2051321850594349,-0.10631864741453785
trend,2018-06-30,2018-07-31,73,0.2831261392215459,0.3765826096115448
trend,2018-07-31,2018-08-31,73,0.3480720375375766,0.31247686042206596
trend,2018-08-31,2018-09-30,73,-0.1884835420617272,-0.17740343082808838
trend,2018-09-30,2018-10-31,73,0.009721100963663427,-0.010181414291003334
trend,2018-10-31,2018-11-30,73,-0.3151830700748493,-0.27051709243490074
trend,2018-11-30,2018-12-31,73,0.02551006058353556,-0.04345646254959695
trend,2018-12-31,2019-01-31,73,-0.21989441960577466,-0.18598050104899422
trend,2019-01-31,2019-02-28,73,-0.05438430841415949,-0.02454527229259053
trend,2019-02-28,2019-03-31,73,0.2466754469683018,0.20394310583277908
trend,2019-03-31,2019-04-30,73,0.35402701758580574,0.27198469691584803
trend,2019-04-30,2019-05-31,73,0.31084526065802776,0.3468159940762681
trend,2019-05-31,2019-06-30,73,-0.11296092181007664,-0.1198358582533304
trend,2019-06-30,2019-07-31,73,-0.31431062051902503,-0.23395836387191601
trend,2019-07-31,2019-08-31,73,0.1181510103309588,-0.009996297667530546
trend,2019-08-31,2019-09-30,73,-0.5152166243153042,-0.5455386893743059
trend,2019-09-30,2019-10-31,73,0.1106731024524877,0.06553179017063822
trend,2019-10-31,2019-11-30,73,-0.4118988479158059,-0.5205479452054795
trend,2019-11-30,2019-12-31,73,0.030479619471604023,0.006756756756756758
trend,2019-12-31,2020-01-31,73,-0.13711825504021077,-0.06951129211403184
trend,2020-01-31,2020-02-29,73,0.20074247902911507,0.047883499938294466
trend,2020-02-29,2020-03-31,73,0.05020924243769057,0.031068739972849566
trend,2020-03-31,2020-04-30,73,-0.184722633289554,-0.06241515488090831
trend,2020-04-30,2020-05-31,73,0.47697131663528447,0.26940639269406397
trend,2020-05-31,2020-06-30,73,-0.169359474809376,-0.2597494755029002
trend,2020-06-30,2020-07-31,73,0.3037150565712929,0.3273170430704678
trend,2020-07-31,2020-08-31,73,0.41711544331382855,0.0366839442181908
trend,2020-08-31,2020-09-30,73,-0.20134876966928442,0.2049858077255338
trend,2020-09-30,2020-10-31,73,0.12821505039721076,0.26774240823954726
trend,2020-10-31,2020-11-30,73,-0.17278483975264616,-0.3545600394915464
trend,2020-11-30,2020-12-31,73,0.012005894816806511,-0.10437492286807358
trend,2020-12-31,2021-01-31,73,0.14422952927502908,0.33337447178868046
trend,2021-01-31,2021-02-28,73,0.06496309615008691,0.04797605825003086
trend,2021-02-28,2021-03-31,73,0.2798863040642706,0.41163766506232263
trend,2021-03-31,2021-04-30,73,-0.4154399737012279,-0.33293224731580906
trend,2021-04-30,2021-05-31,73,-0.2285020385837944,-0.33419721090953974
trend,2021-05-31,2021-06-30,73,-0.47494754685643653,-0.4813340737998273
trend,2021-06-30,2021-07-31,73,0.11446288047075548,0.19779711218067383
trend,2021-07-31,2021-08-31,73,-0.1954452609596105,-0.22061443767191552
trend,2021-08-31,2021-09-30,73,0.027241607303701346,0.04813032210292485
trend,2021-09-30,2021-10-31,73,0.019867702260508477,-0.0946254473651734
trend,2021-10-31,2021-11-30,73,0.1944167348492961,0.19977168949771693
trend,2021-11-30,2021-12-31,73,0.03356215267867065,0.00971892259263622
trend,2021-12-31,2022-01-31,73,-0.1560220692312956,-0.16413673947920526
trend,2022-01-31,2022-02-28,73,0.38568116007324926,0.46535233864000997
trend,2022-02-28,2022-03-31,73,0.3092084082271028,0.20751573491299521
trend,2022-03-31,2022-04-30,73,-0.013693704957082197,-0.03850425768233988
trend,2022-04-30,2022-05-31,73,0.4701717287821445,0.4389732197951377
trend,2022-05-31,2022-06-30,73,0.16010766140406354,0.13565963223497474
trend,2022-06-30,2022-07-31,73,0.015530049106575123,-0.12085030235715169
trend,2022-07-31,2022-08-31,73,-0.3905414904132518,-0.43965198074787126
trend,2022-08-31,2022-09-30,73,-0.20686791226046916,-0.1131988152536098
trend,2022-09-30,2022-10-31,73,-0.019127674984247132,0.01511785758361101
trend,2022-10-31,2022-11-30,73,-0.26389864263112744,-0.278106873997285
trend,2022-11-30,2022-12-31,73,-0.14315713448526904,-0.12248549919782797
trend,2022-12-31,2023-01-31,73,-0.018221852291984107,-0.06685795384425523
trend,2023-01-31,2023-02-28,73,0.06652547539218025,0.1974268789337283
trend,2023-02-28,2023-03-31,73,-0.4441281479151688,-0.45310378872022716
trend,2023-03-31,2023-04-30,73,0.32146450890164696,0.2733864000987289
trend,2023-04-30,2023-05-31,73,0.23746618689613067,0.13146365543625818
trend,2023-05-31,2023-06-30,73,0.3503894945485605,0.2739417499691473
trend,2023-06-30,2023-07-31,73,0.14613496070293663,0.12782302850796004
trend,2023-07-31,2023-08-31,73,0.3711694362427815,0.03109959274342837
trend,2023-08-31,2023-09-30,73,-0.2707445029668361,-0.1725903986177959
trend,2023-09-30,2023-10-31,73,0.20218754815303117,0.05828088362334939
trend,2023-10-31,2023-11-30,73,-0.3975603450765537,-0.24089843267925468
trend,2023-11-30,2023-12-31,73,-0.012134390506516912,0.15836727138097004
trend,2023-12-31,2024-01-31,73,-0.27427428172791324,-0.2589473034678515
trend,2024-01-31,2024-02-29,73,-0.21029874860173176,-0.18277181290879924
trend,2024-02-29,2024-03-31,73,0.016428935069852005,0.19458842404047885
trend,2024-03-31,2024-04-30,73,0.20798428430943636,0.16308774527952613
trend,2024-04-30,2024-05-31,73,0.0691896034891813,0.09934592126372949
trend,2024-05-31,2024-06-30,73,0.3400804879818325,0.257034431691966
trend,2024-06-30,2024-07-31,73,-0.39627059848732143,-0.34474885844748865
trend,2024-07-31,2024-08-31,73,-0.1883060328540281,-0.08746760459089227
trend,2024-08-31,2024-09-30,73,-0.0031736360364406488,-0.04038627668764655
trend,2024-09-30,2024-10-31,73,-0.14150748950304534,-0.07386153276564236
trend,2024-10-31,2024-11-30,73,0.056588836760263786,0.03406145871899297
trend,2024-11-30,2024-12-31,73,-0.1483111153708981,-0.13578304331728994
trend,2024-12-31,2025-01-31,73,0.2591821113944055,0.3197760071674105
trend,2025-01-31,2025-02-28,73,0.1309685381397757,0.12245464642724921
trend,2025-02-28,2025-03-31,73,-0.11616176852711656,-0.25796001480932995
trend,2025-03-31,2025-04-30,73,-0.14122498582564524,-0.1680858941132914
trend,2025-04-30,2025-05-31,73,-0.03736724644185186,0.13738738738738743
trend,2025-05-31,2025-06-30,73,0.2023966274753241,0.253825743551771
trend,2025-06-30,2025-07-31,73,-0.20533930762933134,-0.20261014439096633
trend,2025-07-31,2025-08-31,73,-0.3247906273830001,-0.3832531161298285
trend,2025-08-31,2025-09-30,73,0.11104644400973437,0.11347649018881897
trend,2025-09-30,2025-10-31,73,-0.005867084481513431,0.07947673701098361
trend,2025-10-31,2025-11-30,73,0.10743496779459906,0.20501666049611256
trend,2025-11-30,2025-12-31,73,-0.018003197081747566,-0.012341108231519193
trend,2025-12-31,2026-01-31,73,0.20008883103820144,0.23966432185610273
trend,2026-01-31,2026-02-28,73,0.1937860664799325,0.21411822781685796
trend,2026-02-28,2026-03-31,73,-0.34091724918841065,-0.317043070467728
trend,2026-03-31,2026-04-30,73,0.011359597119249016,0.15836727138097004
trend,2026-04-30,2026-05-31,73,0.34346871343102153,0.05288164877205974
