factor,signal_date,ticker,method,weight
roe,2024-03-31,ADEL,portfolio_sort,0.06666666666666667
roe,2024-03-31,AKENR,portfolio_sort,0.06666666666666667
roe,2024-03-31,AKGRT,portfolio_sort,0.06666666666666667
roe,2024-03-31,ANHYT,portfolio_sort,0.06666666666666667
roe,2024-03-31,ANSGR,portfolio_sort,0.06666666666666667
roe,2024-03-31,CCOLA,portfolio_sort,0.06666666666666667
roe,2024-03-31,CLEBI,portfolio_sort,0.06666666666666667
roe,2024-03-31,DOAS,portfolio_sort,0.06666666666666667
roe,2024-03-31,FROTO,portfolio_sort,0.06666666666666667
roe,2024-03-31,PGSUS,portfolio_sort,0.06666666666666667
roe,2024-03-31,THYAO,portfolio_sort,0.06666666666666667
roe,2024-03-31,TKNSA,portfolio_sort,0.06666666666666667
roe,2024-03-31,TOASO,portfolio_sort,0.06666666666666667
roe,2024-03-31,TTRAK,portfolio_sort,0.06666666666666667
roe,2024-03-31,YKBNK,portfolio_sort,0.06666666666666667
roe,2024-03-31,BAGFS,portfolio_sort,-0.06666666666666667
roe,2024-03-31,BIZIM,portfolio_sort,-0.06666666666666667
roe,2024-03-31,DOHOL,portfolio_sort,-0.06666666666666667
roe,2024-03-31,EKGYO,portfolio_sort,-0.06666666666666667
roe,2024-03-31,EREGL,portfolio_sort,-0.06666666666666667
roe,2024-03-31,GOZDE,portfolio_sort,-0.06666666666666667
roe,2024-03-31,GUBRF,portfolio_sort,-0.06666666666666667
roe,2024-03-31,HURGZ,portfolio_sort,-0.06666666666666667
roe,2024-03-31,KORDS,portfolio_sort,-0.06666666666666667
roe,2024-03-31,KRDMD,portfolio_sort,-0.06666666666666667
roe,2024-03-31,NTHOL,portfolio_sort,-0.06666666666666667
roe,2024-03-31,SELEC,portfolio_sort,-0.06666666666666667
roe,2024-03-31,SNGYO,portfolio_sort,-0.06666666666666667
roe,2024-03-31,TKFEN,portfolio_sort,-0.06666666666666667
roe,2024-03-31,VESTL,portfolio_sort,-0.06666666666666667
roe,2024-04-30,ADEL,portfolio_sort,0.06666666666666667
roe,2024-04-30,AKENR,portfolio_sort,0.06666666666666667
roe,2024-04-30,AKGRT,portfolio_sort,0.06666666666666667
roe,2024-04-30,ANHYT,portfolio_sort,0.06666666666666667
roe,2024-04-30,ANSGR,portfolio_sort,0.06666666666666667
roe,2024-04-30,CCOLA,portfolio_sort,0.06666666666666667
roe,2024-04-30,CLEBI,portfolio_sort,0.06666666666666667
roe,2024-04-30,DOAS,portfolio_sort,0.06666666666666667
roe,2024-04-30,FROTO,portfolio_sort,0.06666666666666667
roe,2024-04-30,PGSUS,portfolio_sort,0.06666666666666667
roe,2024-04-30,THYAO,portfolio_sort,0.06666666666666667
roe,2024-04-30,TKNSA,portfolio_sort,0.06666666666666667
roe,2024-04-30,TOASO,portfolio_sort,0.06666666666666667
roe,2024-04-30,TTRAK,portfolio_sort,0.06666666666666667
roe,2024-04-30,YKBNK,portfolio_sort,0.06666666666666667
roe,2024-04-30,BAGFS,portfolio_sort,-0.06666666666666667
roe,2024-04-30,BIZIM,portfolio_sort,-0.06666666666666667
roe,2024-04-30,DOHOL,portfolio_sort,-0.06666666666666667
roe,2024-04-30,EKGYO,portfolio_sort,-0.06666666666666667
roe,2024-04-30,EREGL,portfolio_sort,-0.06666666666666667
roe,2024-04-30,GOZDE,portfolio_sort,-0.06666666666666667
roe,2024-04-30,GUBRF,portfolio_sort,-0.06666666666666667
roe,2024-04-30,HURGZ,portfolio_sort,-0.06666666666666667
roe,2024-04-30,KORDS,portfolio_sort,-0.06666666666666667
roe,2024-04-30,KRDMD,portfolio_sort,-0.06666666666666667
roe,2024-04-30,NTHOL,portfolio_sort,-0.06666666666666667
roe,2024-04-30,SELEC,portfolio_sort,-0.06666666666666667
roe,2024-04-30,SNGYO,portfolio_sort,-0.06666666666666667
roe,2024-04-30,TKFEN,portfolio_sort,-0.06666666666666667
roe,2024-04-30,VESTL,portfolio_sort,-0.06666666666666667
